Estación: ,C19065,SANTIAGO. SANTIAGO
Variable: ,Precipitación (mm)
Longitud: ,100° 10' 00'',Latitud:,25° 56' 00

Fecha,Valor,NúmDatos
1925-09-09,0,CLIC
1925-09-10,9.5,CLIC
1925-09-11,0,CLIC
1925-09-12,0,CLIC
1925-09-13,0,CLIC
1925-09-14,0,CLIC
1925-09-15,0,CLIC
1925-09-16,0,CLIC
1925-09-17,0,CLIC
1925-09-18,0,CLIC
1925-09-19,24.7,CLIC
1925-09-20,8,CLIC
1925-09-21,3,CLIC
1925-09-22,0,CLIC
1925-09-23,0,CLIC
1925-09-24,7,CLIC
1925-09-25,0,CLIC
1925-09-26,52.2,CLIC
1925-09-27,0,CLIC
1925-09-28,4,CLIC
1925-09-29,0.7,CLIC
1925-09-30,0.2,CLIC
1925-10-01,15.5,CLIC
1925-10-02,12.5,CLIC
1925-10-03,0,CLIC
1925-10-04,0,CLIC
1925-10-05,0.1,CLIC
1925-10-06,0,CLIC
1925-10-07,0,CLIC
1925-10-08,0,CLIC
1925-10-09,0,CLIC
1925-10-10,22.5,CLIC
1925-10-11,7.7,CLIC
1925-10-12,1.5,CLIC
1925-10-13,0.7,CLIC
1925-10-14,0,CLIC
1925-10-15,0,CLIC
1925-10-16,0,CLIC
1925-10-17,0,CLIC
1925-10-18,0,CLIC
1925-10-19,2.5,CLIC
1925-10-20,10,CLIC
1925-10-21,0,CLIC
1925-10-22,0,CLIC
1925-10-23,0,CLIC
1925-10-24,0,CLIC
1925-10-25,13.5,CLIC
1925-10-26,10.2,CLIC
1925-10-27,0,CLIC
1925-10-28,2,CLIC
1925-10-29,5,CLIC
1925-10-30,3.5,CLIC
1925-10-31,4.7,CLIC
1925-11-01,0,CLIC
1925-11-02,0,CLIC
1925-11-03,0.7,CLIC
1925-11-04,0,CLIC
1925-11-05,0,CLIC
1925-11-06,2.5,CLIC
1925-11-07,0,CLIC
1925-11-08,0,CLIC
1925-11-09,0,CLIC
1925-11-10,0,CLIC
1925-11-11,1.2,CLIC
1925-11-12,1,CLIC
1925-11-13,0,CLIC
1925-11-14,0,CLIC
1925-11-15,0,CLIC
1925-11-16,0,CLIC
1925-11-17,0,CLIC
1925-11-18,0,CLIC
1925-11-19,0,CLIC
1925-11-20,35.5,CLIC
1925-11-21,0.2,CLIC
1925-11-22,0,CLIC
1925-11-23,0,CLIC
1925-11-24,0,CLIC
1925-11-25,0,CLIC
1925-11-26,0,CLIC
1925-11-27,0,CLIC
1925-11-28,0,CLIC
1925-11-29,0,CLIC
1925-11-30,0,CLIC
1925-12-01,0,CLIC
1925-12-02,0,CLIC
1925-12-03,0,CLIC
1925-12-04,0,CLIC
1925-12-05,0,CLIC
1925-12-06,0,CLIC
1925-12-07,0.5,CLIC
1925-12-08,0,CLIC
1925-12-09,0,CLIC
1925-12-10,0,CLIC
1925-12-11,1,CLIC
1925-12-12,0,CLIC
1925-12-13,0,CLIC
1925-12-14,0,CLIC
1925-12-15,28.2,CLIC
1925-12-16,11.5,CLIC
1925-12-17,3,CLIC
1925-12-18,6.5,CLIC
1925-12-19,0,CLIC
1925-12-20,0,CLIC
1925-12-21,0,CLIC
1925-12-22,0,CLIC
1925-12-23,0,CLIC
1925-12-24,0,CLIC
1925-12-25,0,CLIC
1925-12-26,0,CLIC
1925-12-27,0,CLIC
1925-12-28,0,CLIC
1925-12-29,0,CLIC
1925-12-30,25,CLIC
1925-12-31,1,CLIC
1927-01-01,0,CLIC
1927-01-02,0,CLIC
1927-01-03,0,CLIC
1927-01-04,0,CLIC
1927-01-05,0,CLIC
1927-01-06,0,CLIC
1927-01-07,0,CLIC
1927-01-08,0,CLIC
1927-01-09,0,CLIC
1927-01-10,0,CLIC
1927-01-11,0,CLIC
1927-01-12,0,CLIC
1927-01-13,0,CLIC
1927-01-14,0,CLIC
1927-01-15,0,CLIC
1927-01-16,0,CLIC
1927-01-17,0,CLIC
1927-01-18,0,CLIC
1927-01-19,0,CLIC
1927-01-20,0,CLIC
1927-01-21,0,CLIC
1927-01-22,0,CLIC
1927-01-23,4.2,CLIC
1927-01-24,0,CLIC
1927-01-25,0,CLIC
1927-01-26,2.5,CLIC
1927-01-27,0,CLIC
1927-01-28,4.2,CLIC
1927-01-29,0,CLIC
1927-01-30,0,CLIC
1927-01-31,2.7,CLIC
1927-02-01,2.7,CLIC
1927-02-02,0,CLIC
1927-02-03,0,CLIC
1927-02-04,0,CLIC
1927-02-05,0,CLIC
1927-02-06,0,CLIC
1927-02-07,0,CLIC
1927-02-08,0,CLIC
1927-02-09,0,CLIC
1927-02-10,0,CLIC
1927-02-11,0.5,CLIC
1927-02-12,0,CLIC
1927-02-13,0,CLIC
1927-02-14,0,CLIC
1927-02-15,0,CLIC
1927-02-16,0,CLIC
1927-02-17,0,CLIC
1927-02-18,0,CLIC
1927-02-19,0,CLIC
1927-02-20,0,CLIC
1927-02-21,0,CLIC
1927-02-22,0,CLIC
1927-02-23,0,CLIC
1927-02-24,0,CLIC
1927-02-25,0,CLIC
1927-02-26,25.5,CLIC
1927-02-27,0.2,CLIC
1927-02-28,0.2,CLIC
1927-03-01,0,CLIC
1927-03-02,0,CLIC
1927-03-03,0,CLIC
1927-03-04,0,CLIC
1927-03-05,0,CLIC
1927-03-06,0,CLIC
1927-03-07,0,CLIC
1927-03-08,0,CLIC
1927-03-09,0,CLIC
1927-03-10,0,CLIC
1927-03-11,0,CLIC
1927-03-12,0,CLIC
1927-03-13,0,CLIC
1927-03-14,0,CLIC
1927-03-15,0,CLIC
1927-03-16,0,CLIC
1927-03-17,0,CLIC
1927-03-18,0,CLIC
1927-03-19,0,CLIC
1927-03-20,0,CLIC
1927-03-21,0.5,CLIC
1927-03-22,0,CLIC
1927-03-23,0,CLIC
1927-03-24,0,CLIC
1927-03-25,0,CLIC
1927-03-26,0,CLIC
1927-03-27,0,CLIC
1927-03-28,0,CLIC
1927-03-29,0.5,CLIC
1927-03-30,0,CLIC
1927-03-31,0,CLIC
1927-04-01,0,CLIC
1927-04-02,0,CLIC
1927-04-03,3.2,CLIC
1927-04-04,0,CLIC
1927-04-05,0,CLIC
1927-04-06,5.2,CLIC
1927-04-07,0.2,CLIC
1927-04-08,0,CLIC
1927-04-09,0,CLIC
1927-04-10,0,CLIC
1927-04-11,0,CLIC
1927-04-12,0,CLIC
1927-04-13,0,CLIC
1927-04-14,0,CLIC
1927-04-15,0,CLIC
1927-04-16,0,CLIC
1927-04-17,0,CLIC
1927-04-18,0,CLIC
1927-04-19,0,CLIC
1927-04-20,0,CLIC
1927-04-21,0,CLIC
1927-04-22,25,CLIC
1927-04-23,0,CLIC
1927-04-24,0,CLIC
1927-04-25,6.5,CLIC
1927-04-26,0,CLIC
1927-04-27,0,CLIC
1927-04-28,0,CLIC
1927-04-29,0,CLIC
1927-05-01,0,CLIC
1927-05-02,0,CLIC
1927-05-03,0,CLIC
1927-05-04,0,CLIC
1927-05-05,0,CLIC
1927-05-06,0,CLIC
1927-05-07,0,CLIC
1927-05-08,0,CLIC
1927-05-09,0,CLIC
1927-05-10,0,CLIC
1927-05-11,0,CLIC
1927-05-12,17,CLIC
1927-05-13,0,CLIC
1927-05-14,0,CLIC
1927-05-15,0,CLIC
1927-05-16,0,CLIC
1927-05-17,0,CLIC
1927-05-18,0,CLIC
1927-05-19,0,CLIC
1927-05-20,0,CLIC
1927-05-21,0,CLIC
1927-05-22,0,CLIC
1927-05-23,0,CLIC
1927-05-24,0,CLIC
1927-05-25,0,CLIC
1927-05-26,0,CLIC
1927-05-27,0,CLIC
1927-05-28,0,CLIC
1927-05-29,0,CLIC
1927-05-30,0,CLIC
1927-05-31,0,CLIC
1927-06-01,0,CLIC
1927-06-02,0,CLIC
1927-06-03,0,CLIC
1927-06-04,0,CLIC
1927-06-05,0,CLIC
1927-06-06,77.5,CLIC
1927-06-07,1.2,CLIC
1927-06-08,5,CLIC
1927-06-09,0,CLIC
1927-06-10,0,CLIC
1927-06-11,0,CLIC
1927-06-12,0,CLIC
1927-06-13,0,CLIC
1927-06-14,16.5,CLIC
1927-06-15,5.2,CLIC
1927-06-16,3.2,CLIC
1927-06-17,0,CLIC
1927-06-18,25.5,CLIC
1927-06-19,0,CLIC
1927-06-20,0,CLIC
1927-06-21,0,CLIC
1927-06-22,32.5,CLIC
1927-06-23,46.2,CLIC
1927-06-24,85,CLIC
1927-06-25,0,CLIC
1927-06-26,0,CLIC
1927-06-27,0,CLIC
1927-06-28,0,CLIC
1927-06-29,0.7,CLIC
1927-06-30,0,CLIC
1927-07-01,0,CLIC
1927-07-02,5,CLIC
1927-07-03,34.2,CLIC
1927-07-04,3.7,CLIC
1927-07-05,0.7,CLIC
1927-07-06,0,CLIC
1927-07-07,6.2,CLIC
1927-07-08,0,CLIC
1927-07-09,0,CLIC
1927-07-10,0,CLIC
1927-07-11,0,CLIC
1927-07-12,0,CLIC
1927-07-13,0,CLIC
1927-07-14,0,CLIC
1927-07-15,0,CLIC
1927-07-16,5,CLIC
1927-07-17,25,CLIC
1927-07-18,0,CLIC
1927-07-19,0,CLIC
1927-07-20,13.2,CLIC
1927-07-21,1.2,CLIC
1927-07-22,0,CLIC
1927-07-23,0,CLIC
1927-07-24,0,CLIC
1927-07-25,0,CLIC
1927-07-26,0,CLIC
1927-07-27,0,CLIC
1927-07-28,0,CLIC
1927-07-29,0,CLIC
1927-07-30,0,CLIC
1927-07-31,0,CLIC
1927-08-01,0,CLIC
1927-08-02,0,CLIC
1927-08-03,0,CLIC
1927-08-04,0,CLIC
1927-08-05,0,CLIC
1927-08-06,0,CLIC
1927-08-07,0,CLIC
1927-08-08,0,CLIC
1927-08-09,0,CLIC
1927-08-10,0,CLIC
1927-08-11,0,CLIC
1927-08-12,0,CLIC
1927-08-13,0,CLIC
1927-08-14,0,CLIC
1927-08-15,0,CLIC
1927-08-16,0,CLIC
1927-08-17,0,CLIC
1927-08-18,0,CLIC
1927-08-19,31.2,CLIC
1927-08-20,1,CLIC
1927-08-21,0,CLIC
1927-08-22,46.2,CLIC
1927-08-23,1,CLIC
1927-08-24,0,CLIC
1927-08-25,0,CLIC
1927-08-26,0,CLIC
1927-08-27,0,CLIC
1927-08-28,0,CLIC
1927-08-29,0,CLIC
1927-08-30,0,CLIC
1927-08-31,0,CLIC
1927-09-01,0,CLIC
1927-09-02,0,CLIC
1927-09-03,0,CLIC
1927-09-04,15.5,CLIC
1927-09-05,7,CLIC
1927-09-06,8.7,CLIC
1927-09-07,0,CLIC
1927-09-08,0,CLIC
1927-09-09,0,CLIC
1927-09-10,0,CLIC
1927-09-11,0,CLIC
1927-09-12,0,CLIC
1927-09-13,0,CLIC
1927-09-14,11.2,CLIC
1927-09-15,0.2,CLIC
1927-09-16,61.2,CLIC
1927-09-17,0,CLIC
1927-09-18,0,CLIC
1927-09-19,0,CLIC
1927-09-20,7.5,CLIC
1927-09-21,25,CLIC
1927-09-22,10,CLIC
1927-09-23,5,CLIC
1927-09-24,0,CLIC
1927-09-25,0.5,CLIC
1927-09-26,0,CLIC
1927-09-27,0,CLIC
1927-09-28,0,CLIC
1927-09-29,0,CLIC
1927-09-30,0,CLIC
1927-10-01,2.2,CLIC
1927-10-02,0,CLIC
1927-10-03,13.7,CLIC
1927-10-04,0,CLIC
1927-10-05,8,CLIC
1927-10-06,0,CLIC
1927-10-07,29.5,CLIC
1927-10-08,0,CLIC
1927-10-09,0,CLIC
1927-10-10,0.7,CLIC
1927-10-11,0,CLIC
1927-10-12,0,CLIC
1927-10-13,3,CLIC
1927-10-14,0,CLIC
1927-10-15,0,CLIC
1927-10-16,0,CLIC
1927-10-17,0,CLIC
1927-10-18,0,CLIC
1927-10-19,0,CLIC
1927-10-20,0,CLIC
1927-10-21,0,CLIC
1927-10-22,0,CLIC
1927-10-23,0,CLIC
1927-10-24,0,CLIC
1927-10-25,0,CLIC
1927-10-26,0,CLIC
1927-10-27,0,CLIC
1927-10-28,0,CLIC
1927-10-29,0,CLIC
1927-10-30,0,CLIC
1927-11-01,0,CLIC
1927-11-02,0,CLIC
1927-11-03,0,CLIC
1927-11-04,2.2,CLIC
1927-11-05,0,CLIC
1927-11-06,0,CLIC
1927-11-07,0,CLIC
1927-11-08,0,CLIC
1927-11-09,0,CLIC
1927-11-10,0,CLIC
1927-11-11,0,CLIC
1927-11-12,0,CLIC
1927-11-13,63.7,CLIC
1927-11-14,0.5,CLIC
1927-11-15,0,CLIC
1927-11-16,0,CLIC
1927-11-17,0,CLIC
1927-11-18,0,CLIC
1927-11-19,0,CLIC
1927-11-20,0,CLIC
1927-11-21,0,CLIC
1927-11-22,0,CLIC
1927-11-23,0,CLIC
1927-11-24,0,CLIC
1927-11-25,0,CLIC
1927-11-26,0,CLIC
1927-11-27,0,CLIC
1927-11-28,0,CLIC
1927-11-29,0,CLIC
1927-11-30,0,CLIC
1927-12-01,0,CLIC
1927-12-02,6,CLIC
1927-12-03,0,CLIC
1927-12-04,0,CLIC
1927-12-05,0,CLIC
1927-12-06,3,CLIC
1927-12-07,0,CLIC
1927-12-08,0,CLIC
1927-12-09,1.5,CLIC
1927-12-10,0,CLIC
1927-12-11,1,CLIC
1927-12-12,0,CLIC
1927-12-13,0,CLIC
1927-12-14,0,CLIC
1927-12-15,0,CLIC
1927-12-16,0,CLIC
1927-12-17,0,CLIC
1927-12-18,0,CLIC
1927-12-19,0,CLIC
1927-12-20,0,CLIC
1927-12-21,1.5,CLIC
1927-12-22,0.2,CLIC
1927-12-23,1.7,CLIC
1927-12-24,1,CLIC
1927-12-25,1,CLIC
1927-12-26,0.7,CLIC
1927-12-27,1,CLIC
1927-12-28,0,CLIC
1927-12-29,0,CLIC
1927-12-30,0,CLIC
1927-12-31,0,CLIC
1928-01-01,0,CLIC
1928-01-02,0,CLIC
1928-01-03,0,CLIC
1928-01-04,0,CLIC
1928-01-05,7,CLIC
1928-01-06,27,CLIC
1928-01-07,1.7,CLIC
1928-01-08,0,CLIC
1928-01-09,0,CLIC
1928-01-10,0,CLIC
1928-01-11,0,CLIC
1928-01-12,0,CLIC
1928-01-13,0,CLIC
1928-01-14,0,CLIC
1928-01-15,0,CLIC
1928-01-16,0,CLIC
1928-01-17,0,CLIC
1928-01-18,0,CLIC
1928-01-19,0,CLIC
1928-01-20,0,CLIC
1928-01-21,0,CLIC
1928-01-22,0,CLIC
1928-01-23,0,CLIC
1928-01-24,0,CLIC
1928-01-25,0,CLIC
1928-01-26,0,CLIC
1928-01-27,0,CLIC
1928-01-28,0,CLIC
1928-01-29,0,CLIC
1928-01-30,0,CLIC
1928-01-31,0,CLIC
1928-02-01,0,CLIC
1928-02-02,0,CLIC
1928-02-03,0,CLIC
1928-02-04,17.2,CLIC
1928-02-05,14.5,CLIC
1928-02-06,1.7,CLIC
1928-02-07,0,CLIC
1928-02-08,0.5,CLIC
1928-02-09,0,CLIC
1928-02-10,0,CLIC
1928-02-11,3.7,CLIC
1928-02-12,4.2,CLIC
1928-02-13,0.5,CLIC
1928-02-14,0,CLIC
1928-02-15,0,CLIC
1928-02-16,0,CLIC
1928-02-17,0,CLIC
1928-02-18,0,CLIC
1928-02-19,0,CLIC
1928-02-20,0,CLIC
1928-02-21,0,CLIC
1928-02-22,0,CLIC
1928-02-23,0,CLIC
1928-02-24,0,CLIC
1928-02-25,0,CLIC
1928-02-26,0,CLIC
1928-02-27,0,CLIC
1928-02-28,0,CLIC
1928-02-29,0,CLIC
1928-03-01,0,CLIC
1928-03-02,7.7,CLIC
1928-03-03,3.7,CLIC
1928-03-04,0,CLIC
1928-03-05,0,CLIC
1928-03-06,0,CLIC
1928-03-07,0.2,CLIC
1928-03-08,1,CLIC
1928-03-09,0,CLIC
1928-03-10,0,CLIC
1928-03-11,0,CLIC
1928-03-12,3.2,CLIC
1928-03-13,0,CLIC
1928-03-14,0,CLIC
1928-03-15,0,CLIC
1928-03-16,0,CLIC
1928-03-17,0,CLIC
1928-03-18,0,CLIC
1928-03-19,0,CLIC
1928-03-20,0,CLIC
1928-03-21,0,CLIC
1928-03-22,0.5,CLIC
1928-03-23,0,CLIC
1928-03-24,0,CLIC
1928-03-25,0,CLIC
1928-03-26,0,CLIC
1928-03-27,0,CLIC
1928-03-28,0,CLIC
1928-03-29,0,CLIC
1928-03-30,0,CLIC
1928-03-31,0,CLIC
1928-04-01,0,CLIC
1928-04-02,0,CLIC
1928-04-03,0,CLIC
1928-04-04,0.5,CLIC
1928-04-05,0,CLIC
1928-04-06,0,CLIC
1928-04-07,0,CLIC
1928-04-08,0,CLIC
1928-04-09,0,CLIC
1928-04-10,0,CLIC
1928-04-11,0,CLIC
1928-04-12,0,CLIC
1928-04-13,0,CLIC
1928-04-14,0,CLIC
1928-04-15,0,CLIC
1928-04-16,0,CLIC
1928-04-17,0,CLIC
1928-04-18,0,CLIC
1928-04-19,0,CLIC
1928-04-20,0,CLIC
1928-04-21,0,CLIC
1928-04-22,0,CLIC
1928-04-23,0,CLIC
1928-04-24,0,CLIC
1928-04-25,0,CLIC
1928-04-26,0,CLIC
1928-04-27,0,CLIC
1928-04-28,0,CLIC
1928-04-29,0,CLIC
1928-04-30,0,CLIC
1928-05-01,0,CLIC
1928-05-02,0,CLIC
1928-05-03,0,CLIC
1928-05-04,0,CLIC
1928-05-05,81.2,CLIC
1928-05-06,7.5,CLIC
1928-05-07,0,CLIC
1928-05-08,0,CLIC
1928-05-09,0,CLIC
1928-05-10,0,CLIC
1928-05-11,0,CLIC
1928-05-12,1.5,CLIC
1928-05-13,12.2,CLIC
1928-05-14,7.5,CLIC
1928-05-15,0,CLIC
1928-05-16,0,CLIC
1928-05-17,0,CLIC
1928-05-18,0,CLIC
1928-05-19,0,CLIC
1928-05-20,0,CLIC
1928-05-21,0,CLIC
1928-05-22,26,CLIC
1928-05-23,5.7,CLIC
1928-05-24,0,CLIC
1928-05-25,0,CLIC
1928-05-26,0,CLIC
1928-05-27,0,CLIC
1928-05-28,0,CLIC
1928-05-29,0,CLIC
1928-05-30,0,CLIC
1928-05-31,0,CLIC
1928-06-01,0,CLIC
1928-06-02,0,CLIC
1928-06-03,6.2,CLIC
1928-06-04,0,CLIC
1928-06-05,6.2,CLIC
1928-06-06,0.7,CLIC
1928-06-07,0.2,CLIC
1928-06-08,0,CLIC
1928-06-09,0,CLIC
1928-06-10,0,CLIC
1928-06-11,0,CLIC
1928-06-12,0,CLIC
1928-06-13,0,CLIC
1928-06-14,13.5,CLIC
1928-06-15,0,CLIC
1928-06-16,0,CLIC
1928-06-17,0,CLIC
1928-06-18,0,CLIC
1928-06-19,0,CLIC
1928-06-20,0,CLIC
1928-06-21,0,CLIC
1928-06-22,0,CLIC
1928-06-23,0,CLIC
1928-06-24,0,CLIC
1928-06-25,0,CLIC
1928-06-26,0,CLIC
1928-06-27,0,CLIC
1928-06-28,0,CLIC
1928-06-29,0,CLIC
1928-06-30,0,CLIC
1928-07-01,0,CLIC
1928-07-02,0,CLIC
1928-07-03,0,CLIC
1928-07-04,0,CLIC
1928-07-05,0,CLIC
1928-07-06,67.5,CLIC
1928-07-07,0,CLIC
1928-07-08,0,CLIC
1928-07-09,2.2,CLIC
1928-07-10,7.5,CLIC
1928-07-11,0.7,CLIC
1928-07-12,0,CLIC
1928-07-13,0,CLIC
1928-07-14,0,CLIC
1928-07-15,0,CLIC
1928-07-16,0,CLIC
1928-07-17,0,CLIC
1928-07-18,0,CLIC
1928-07-19,0,CLIC
1928-07-20,0,CLIC
1928-07-21,0,CLIC
1928-07-22,0,CLIC
1928-07-23,0,CLIC
1928-07-24,27.5,CLIC
1928-07-25,0,CLIC
1928-07-26,0,CLIC
1928-07-27,0,CLIC
1928-07-28,0,CLIC
1928-07-29,2.7,CLIC
1928-07-30,0,CLIC
1928-07-31,0,CLIC
1928-08-01,0,CLIC
1928-08-02,0,CLIC
1928-08-03,0,CLIC
1928-08-04,0,CLIC
1928-08-05,0,CLIC
1928-08-06,0,CLIC
1928-08-07,1.7,CLIC
1928-08-08,0,CLIC
1928-08-09,0,CLIC
1928-08-10,0,CLIC
1928-08-11,0,CLIC
1928-08-12,0,CLIC
1928-08-13,0,CLIC
1928-08-14,0,CLIC
1928-08-15,0,CLIC
1928-08-16,0,CLIC
1928-08-17,0,CLIC
1928-08-18,7,CLIC
1928-08-19,7.2,CLIC
1928-08-20,1,CLIC
1928-08-21,0,CLIC
1928-08-22,0,CLIC
1928-08-23,0,CLIC
1928-08-24,0,CLIC
1928-08-25,0,CLIC
1928-08-26,0,CLIC
1928-08-27,0,CLIC
1928-08-28,0,CLIC
1928-08-29,0,CLIC
1928-08-30,0,CLIC
1928-08-31,0,CLIC
1928-09-01,0,CLIC
1928-09-02,0,CLIC
1928-09-03,10,CLIC
1928-09-04,65,CLIC
1928-09-05,8.7,CLIC
1928-09-06,0,CLIC
1928-09-07,0,CLIC
1928-09-08,19.2,CLIC
1928-09-09,34.5,CLIC
1928-09-10,0,CLIC
1928-09-11,0,CLIC
1928-09-12,0,CLIC
1928-09-13,0,CLIC
1928-09-14,0,CLIC
1928-09-15,12,CLIC
1928-09-16,112.5,CLIC
1928-09-17,103.7,CLIC
1928-09-18,35,CLIC
1928-09-19,0,CLIC
1928-09-20,0,CLIC
1928-09-21,27.5,CLIC
1928-09-22,21,CLIC
1928-09-23,1,CLIC
1928-09-24,20,CLIC
1928-09-25,1.2,CLIC
1928-09-26,10.7,CLIC
1928-09-27,4.5,CLIC
1928-09-28,3.2,CLIC
1928-09-29,0,CLIC
1928-09-30,0.2,CLIC
1928-10-01,0,CLIC
1928-10-02,0,CLIC
1928-10-03,0,CLIC
1928-10-04,0,CLIC
1928-10-05,0,CLIC
1928-10-06,2,CLIC
1928-10-07,1.5,CLIC
1928-10-08,0,CLIC
1928-10-09,0,CLIC
1928-10-10,0,CLIC
1928-10-11,0,CLIC
1928-10-12,0,CLIC
1928-10-13,0,CLIC
1928-10-14,48.7,CLIC
1928-10-15,0,CLIC
1928-10-16,0,CLIC
1928-10-17,3.7,CLIC
1928-10-18,0,CLIC
1928-10-19,0,CLIC
1928-10-20,0,CLIC
1928-10-21,0,CLIC
1928-10-22,1.2,CLIC
1928-10-23,0,CLIC
1928-10-24,0,CLIC
1928-10-25,0,CLIC
1928-10-26,0,CLIC
1928-10-27,0,CLIC
1928-10-28,60,CLIC
1928-10-29,2.5,CLIC
1928-10-30,0,CLIC
1928-10-31,0,CLIC
1928-11-01,0,CLIC
1928-11-02,0,CLIC
1928-11-03,0,CLIC
1928-11-04,0,CLIC
1928-11-05,0,CLIC
1928-11-06,0,CLIC
1928-11-07,0,CLIC
1928-11-08,0,CLIC
1928-11-09,0.2,CLIC
1928-11-10,42.5,CLIC
1928-11-11,3.7,CLIC
1928-11-12,0,CLIC
1928-11-13,0.2,CLIC
1928-11-14,0,CLIC
1928-11-15,0,CLIC
1928-11-16,0,CLIC
1928-11-17,0,CLIC
1928-11-18,0,CLIC
1928-11-19,0,CLIC
1928-11-20,0,CLIC
1928-11-21,0,CLIC
1928-11-22,0,CLIC
1928-11-23,1,CLIC
1928-11-24,0.2,CLIC
1928-11-25,0,CLIC
1928-11-26,16.2,CLIC
1928-11-27,2,CLIC
1928-11-28,0.7,CLIC
1928-11-29,0,CLIC
1928-11-30,0,CLIC
1928-12-01,0,CLIC
1928-12-02,0,CLIC
1928-12-03,0,CLIC
1928-12-04,0,CLIC
1928-12-05,0.7,CLIC
1928-12-06,7.5,CLIC
1928-12-07,2.2,CLIC
1928-12-08,5.2,CLIC
1928-12-09,0,CLIC
1928-12-10,0,CLIC
1928-12-11,0,CLIC
1928-12-12,0,CLIC
1928-12-13,0,CLIC
1928-12-14,0,CLIC
1928-12-15,0,CLIC
1928-12-16,0,CLIC
1928-12-17,0,CLIC
1928-12-18,0,CLIC
1928-12-19,0,CLIC
1928-12-20,8.7,CLIC
1928-12-21,0,CLIC
1928-12-22,0,CLIC
1928-12-23,0,CLIC
1928-12-24,0,CLIC
1928-12-25,0,CLIC
1928-12-26,0,CLIC
1928-12-27,0,CLIC
1928-12-28,0,CLIC
1928-12-29,0,CLIC
1928-12-30,0,CLIC
1928-12-31,0,CLIC
1929-01-01,0,CLIC
1929-01-02,0,CLIC
1929-01-03,0,CLIC
1929-01-04,0,CLIC
1929-01-05,0,CLIC
1929-01-06,0,CLIC
1929-01-07,0,CLIC
1929-01-08,0,CLIC
1929-01-09,0,CLIC
1929-01-10,0,CLIC
1929-01-11,0,CLIC
1929-01-12,0,CLIC
1929-01-13,0,CLIC
1929-01-14,0,CLIC
1929-01-15,0,CLIC
1929-01-16,0,CLIC
1929-01-17,0,CLIC
1929-01-18,0,CLIC
1929-01-19,0,CLIC
1929-01-20,0,CLIC
1929-01-21,0,CLIC
1929-01-22,0,CLIC
1929-01-23,0,CLIC
1929-01-24,0,CLIC
1929-01-25,0,CLIC
1929-01-26,1,CLIC
1929-01-27,2.2,CLIC
1929-01-28,0,CLIC
1929-01-29,0,CLIC
1929-01-30,0,CLIC
1929-01-31,16.2,CLIC
1929-02-01,16.2,CLIC
1929-02-02,2,CLIC
1929-02-03,0,CLIC
1929-02-04,0,CLIC
1929-02-05,0,CLIC
1929-02-06,0,CLIC
1929-02-07,0,CLIC
1929-02-08,0,CLIC
1929-02-09,4.2,CLIC
1929-02-10,0,CLIC
1929-02-11,0,CLIC
1929-02-12,0,CLIC
1929-02-13,0,CLIC
1929-02-14,0,CLIC
1929-02-15,0,CLIC
1929-02-16,11,CLIC
1929-02-17,0,CLIC
1929-02-18,0,CLIC
1929-02-19,0,CLIC
1929-02-20,0,CLIC
1929-02-21,1,CLIC
1929-02-22,0,CLIC
1929-02-23,5.5,CLIC
1929-02-24,0,CLIC
1929-02-25,0,CLIC
1929-02-26,0,CLIC
1929-02-27,0,CLIC
1929-03-01,0,CLIC
1929-03-02,0,CLIC
1929-03-03,0,CLIC
1929-03-04,0,CLIC
1929-03-05,0,CLIC
1929-03-06,0,CLIC
1929-03-07,0,CLIC
1929-03-08,0,CLIC
1929-03-09,0,CLIC
1929-03-10,33.7,CLIC
1929-03-11,1.2,CLIC
1929-03-12,0,CLIC
1929-03-13,0,CLIC
1929-03-14,0,CLIC
1929-03-15,0,CLIC
1929-03-16,0,CLIC
1929-03-17,2.5,CLIC
1929-03-18,7.5,CLIC
1929-03-19,1.5,CLIC
1929-03-20,0,CLIC
1929-03-21,0,CLIC
1929-03-22,38,CLIC
1929-03-23,0,CLIC
1929-03-24,0,CLIC
1929-03-25,0,CLIC
1929-03-26,0,CLIC
1929-03-27,0.5,CLIC
1929-03-28,7,CLIC
1929-03-29,0,CLIC
1929-03-30,0,CLIC
1929-03-31,0,CLIC
1929-04-01,0,CLIC
1929-04-02,0,CLIC
1929-04-03,0,CLIC
1929-04-04,0,CLIC
1929-04-05,0,CLIC
1929-04-06,0,CLIC
1929-04-07,0,CLIC
1929-04-08,0,CLIC
1929-04-09,0,CLIC
1929-04-10,0,CLIC
1929-04-11,0,CLIC
1929-04-12,8.7,CLIC
1929-04-13,0,CLIC
1929-04-14,0,CLIC
1929-04-15,0,CLIC
1929-04-16,0,CLIC
1929-04-17,0,CLIC
1929-04-18,0,CLIC
1929-04-19,0,CLIC
1929-04-20,0,CLIC
1929-04-21,0,CLIC
1929-04-22,1.2,CLIC
1929-04-23,2,CLIC
1929-04-24,0,CLIC
1929-04-25,0,CLIC
1929-04-26,0,CLIC
1929-04-27,0,CLIC
1929-04-28,0,CLIC
1929-04-29,0,CLIC
1929-04-30,0,CLIC
1929-05-01,0,CLIC
1929-05-02,0,CLIC
1929-05-03,0,CLIC
1929-05-04,0,CLIC
1929-05-05,0,CLIC
1929-05-06,0,CLIC
1929-05-07,0,CLIC
1929-05-08,0,CLIC
1929-05-09,0,CLIC
1929-05-10,0,CLIC
